input,name,address,lat,long
"140 Carlton Ave, Jersey City, New Jersey 07306",140 Carlton Ave,"140 Carlton Ave, Jersey City, NJ 07306, USA",40.7449675,-74.060689
"29 Waverly, Jersey City, New Jersey 07306",29 Waverly St,"29 Waverly St, Jersey City, NJ 07306, USA",40.73719610000001,-74.05028659999999
"119 Franklin St, Jersey City, New Jersey 07307",119 Franklin St,"119 Franklin St, Jersey City, NJ 07307, USA",40.7426027,-74.04996
"211 Webster Ave, Jersey City, New Jersey 07307",211 Webster Ave,"211 Webster Ave, Jersey City, NJ 07307, USA",40.7458105,-74.0454141
"627 Summit Ave, Jersey City, New Jersey 07306",627 Summit Ave,"627 Summit Ave, Jersey City, NJ 07306, USA",40.7359518,-74.0591785
"137 St Pauls Ave, Jersey City, New Jersey 07306",137 St Pauls Ave,"137 St Pauls Ave, Jersey City, NJ 07306, USA",40.7364334,-74.05716129999999
"89 Laidlaw Ave, Jersey City, New Jersey 07306",89 Laidlaw Ave,"89 Laidlaw Ave, Jersey City, NJ 07306, USA",40.737215,-74.0538488
"230 Griffith St, Jersey City, New Jersey 07307",230 Griffith St,"230 Griffith St, Jersey City, NJ 07307, USA",40.74746330000001,-74.05262909999999
"63 Zabriskie St, Jersey City, New Jersey 07307",63 Zabriskie St,"63 Zabriskie St, Jersey City, NJ 07307, USA",40.74635840000001,-74.05280119999999
"81 Van Wagenen, Jersey City, New Jersey 07306",81 Van Wagenen Ave,"81 Van Wagenen Ave, Jersey City, NJ 07306, USA",40.732964,-74.0703328
"90 Lake St, Jersey City, New Jersey 07306",90 Lake St,"90 Lake St, Jersey City, NJ 07306, USA",40.7433485,-74.0588049
"71 Claremont Ave, Jersey City, New Jersey 07305",71 Claremont Ave,"71 Claremont Ave, Jersey City, NJ 07305, USA",40.7075456,-74.0766199
"113 Carlton Ave, Jersey City, New Jersey 07306",113 Carlton Ave,"113 Carlton Ave, Jersey City, NJ 07306, USA",40.7441328,-74.05973139999999
"999 Summit Ave, Jersey City, New Jersey 07307",999 Summit Ave,"999 Summit Ave, Jersey City, NJ 07307, USA",40.7485993,-74.0508763
"158 Central Ave, Jersey City, New Jersey 07307",158 Central Ave,"158 Central Ave, Jersey City, NJ 07307, USA",40.7401981,-74.05308769999999
"70 Columbia Ave, Jersey City, New Jersey 07307",70 Columbia Ave,"70 Columbia Ave, Jersey City, NJ 07307, USA",40.7503393,-74.0553599
"369 Liberty Ave, Jersey City, New Jersey 07307",369 Liberty Ave,"369 Liberty Ave, Jersey City, NJ 07307, USA",40.749465,-74.0575743
"546 Bergen Avenue, Jersey City, New Jersey 07304",546 Bergen Ave,"546 Bergen Ave, Jersey City, NJ 07304, USA",40.7192268,-74.0741188
"70 Columbia Ave, Jersey City, New Jersey 07307",70 Columbia Ave,"70 Columbia Ave, Jersey City, NJ 07307, USA",40.7503393,-74.0553599
"43 Sherman Place, Jersey City, New Jersey 07307",43 Sherman Pl,"43 Sherman Pl, Jersey City, NJ 07307, USA",40.7444062,-74.0528738
"627 Summit Ave, Jersey City, New Jersey 07306",627 Summit Ave,"627 Summit Ave, Jersey City, NJ 07306, USA",40.7359518,-74.0591785
"52 Fulton Ave, Jersey City, New Jersey 07305",52 Fulton Ave,"52 Fulton Ave, Jersey City, NJ 07305, USA",40.701394,-74.0816534
"89 Chalres St., Jersey City, New Jersey 07307",89 Charles St,"89 Charles St, Jersey City, NJ 07307, USA",40.7493088,-74.0520694
"19 A Bartholdi Ave, Jersey City, New Jersey 07305",19A Bartholdi Ave,"19A Bartholdi Ave, Jersey City, NJ 07305, USA",40.6937741,-74.0943328
"3417 Kennedy Blv, Jersey City, New Jersey 07307",3417 John F. Kennedy Blvd,"3417 John F. Kennedy Blvd, Jersey City, NJ 07307, USA",40.7490061,-74.0556926
"237 New York Ave, Jersey City, New Jersey 07307",237 New York Ave,"237 New York Ave, Jersey City, NJ 07307, USA",40.74438139999999,-74.0452943
"355 pacific avenue, Jersey City, New Jersey 07304",355 Pacific Ave,"355 Pacific Ave, Jersey City, NJ 07304, USA",40.712895,-74.061066
"17 willow St, Jersey City, New Jersey 07305",17 Willow St,"17 Willow St, Jersey City, NJ 07305, USA",40.70746,-74.106126
"302 Princeton Ave, Jersey City, New Jersey 07305",302 Princeton Ave,"302 Princeton Ave, Jersey City, NJ 07305, USA",40.6907637,-74.0899736
"425 WASHINGTON BLVD, Jersey City, New Jersey 07310",Marbella apartments,"Marbella apartments, 425 Washington Blvd, Jersey City, NJ 07310, USA",40.7224862,-74.0367164
"88 MORGAN STR APT 304, Jersey City, New Jersey 07302",88 Morgan St APT 304,"88 Morgan St APT 304, Jersey City, NJ 07302, USA",40.7198096,-74.03572729999999
"30 NEWPORT PKWY, Jersey City, New Jersey 07310",Parkside East Building,"Parkside East Building, 30 Newport Pkwy, Jersey City, NJ 07310, USA",40.7297358,-74.0336447
"558.5 JERSEY AVE, Jersey City, New Jersey 07302",581 Jersey Avenue,"579 Jersey Ave, Jersey City, NJ 07302, United States",40.7235553,-74.04602349999999
"99 CRESCENT AVE, Jersey City, New Jersey 07304",99 Crescent Ave,"99 Crescent Ave, Jersey City, NJ 07304, USA",40.7189835,-74.06986239999999
"126 DUDLEY ST APT 209, Jersey City, New Jersey 07302",126 Dudley St APT 209,"126 Dudley St APT 209, Jersey City, NJ 07302, USA",40.7133298,-74.04041529999999
"82 CONSTITUTION WAY, Jersey City, New Jersey 07305",82 Constitution Way,"82 Constitution Way, Jersey City, NJ 07305, USA",40.6889691,-74.0706809
"15 WARREN ST APT 406, Jersey City, New Jersey 07302",15 Warren St #406,"15 Warren St #406, Jersey City, NJ 07302, USA",40.7117198,-74.0403858
"122 GARABRANT ST UNIT 1, Jersey City, New Jersey 07304",122 Garabrant St #1,"122 Garabrant St #1, Jersey City, NJ 07304, USA",40.7121625,-74.05564989999999
"17 REDWOOD ST, Jersey City, New Jersey 07305",17 Redwood St,"17 Redwood St, Jersey City, NJ 07305, USA",40.709007,-74.105451
"657 JERSEY AVE, Jersey City, New Jersey 07302",657 Jersey Ave,"657 Jersey Ave, Jersey City, NJ 07302, USA",40.726566,-74.045554
"329 VARICK ST, Jersey City, New Jersey 07302",329 Varick St,"329 Varick St, Jersey City, NJ 07302, USA",40.720116,-74.0489939
"36 ERIE ST, Jersey City, New Jersey 07302",36 Erie St,"36 Erie St, Jersey City, NJ 07302, USA",40.7222721,-74.0441266
"31 River Court, Jersey City, New Jersey 07310",31 River Ct,"31 River Ct, Jersey City, NJ 07310, USA",40.7268238,-74.0313893
"31 River Court, Jersey City, New Jersey 07310",31 River Ct,"31 River Ct, Jersey City, NJ 07310, USA",40.7268238,-74.0313893
"425 WASHINGTON BLVD, Jersey City, New Jersey 07310",Marbella apartments,"Marbella apartments, 425 Washington Blvd, Jersey City, NJ 07310, USA",40.7224862,-74.0367164
"270 MARIN BLVD, Jersey City, New Jersey 07302",270 Marin Blvd,"270 Marin Blvd, Jersey City, NJ 07302, USA",40.7177961,-74.04014459999999
"270 MARIN BLVD, Jersey City, New Jersey 07302",270 Marin Blvd,"270 Marin Blvd, 270 County Rd 624, Jersey City, NJ 07302, USA",40.7176875,-74.0402481
"46 BOORAEM AVE, Jersey City, New Jersey 07307",46 Booraem Ave,"46 Booraem Ave, Jersey City, NJ 07307, USA",40.739391,-74.0485787
"270 6TH ST, Jersey City, New Jersey 07302",270 6th St,"270 6th St, Jersey City, NJ 07302, USA",40.7257709,-74.0461205
"45 RIVER DRIVE SOUTH, Jersey City, New Jersey 07310",The James Monroe,"The James Monroe, 45 River Dr S, Jersey City, NJ 07310, USA",40.728265,-74.033484
"417 MANILA AVE, Jersey City, New Jersey 07302",417 Manila Ave,"417 Manila Ave, Jersey City, NJ 07302, USA",40.72394,-74.04256699999999
"341 8TH STREET, Jersey City, New Jersey 07302",341 8th St,"341 8th St, Hoboken, NJ 07030, USA",40.7465961,-74.0327037
"149 ESSEX ST, Jersey City, New Jersey 07302",149 Essex St,"149 Essex St, Jersey City, NJ 07302, USA",40.7130338,-74.0409366
"1 MCMARTIN COURT, Jersey City, New Jersey 07305",1 McMartin Ct,"1 McMartin Ct, Jersey City, NJ 07305, USA",40.7112183,-74.1051
"38 VAN NOSTRAND AVE, Jersey City, New Jersey 07305",38 Van Nostrand Ave,"38 Van Nostrand Ave, Jersey City, NJ 07305, USA",40.6994054,-74.0834919
"279 NORTH ST, Jersey City, New Jersey 07307",279 North St,"279 North St, Jersey City, NJ 07307, USA",40.755655,-74.053804
"10 Vroom At, Jersey City, New Jersey 07306",10 Vroom St,"10 Vroom St, Jersey City, NJ 07306, USA",40.72596619999999,-74.062072
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",69 1/2 Jewett Ave,"69 1/2 Jewett Ave, Jersey City, NJ 07304, United States",40.721103,-74.0698525
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",McGinley Square,"McGinley Square, Jersey City, NJ, USA",40.7241223,-74.06966729999999
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",Adrianna Apartments LLC,"317 Pavonia Ave, Jersey City, NJ 07302, United States",40.7277872,-74.0481242
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",West Side,"West Side, Jersey City, NJ, USA",40.7209048,-74.0813465
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",Jersey City Condos,"273 Grove St, Jersey City, NJ 07302, United States",40.7177018,-74.04430959999999
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",Jersey City Real Estate Listings,"1 2nd St, Jersey City, NJ 07302, United States",40.72119199999999,-74.0352137
"Jewwett Ave Apt 1, Jersey City, New Jersey 07304",Theoart & services.inc,"56 Jewett Ave, Jersey City, NJ 07304, United States",40.721197600000004,-74.0692658
"2 Kensington Ave, Jersey City, New Jersey 07304",2 Kensington Ave,"2 Kensington Ave, Jersey City, NJ 07304, USA",40.721913,-74.07214499999999
"723 Bergen Ave., Jersey City, New Jersey 07306",723 Bergen Ave,"723 Bergen Ave, Jersey City, NJ 07306, USA",40.7246082,-74.0696171
"630 Bergen Ave. Apt. B3, Jersey City, New Jersey 07304",630 Bergen Ave b3,"630 Bergen Ave b3, Jersey City, NJ 07304, USA",40.7215101,-74.0714112
"620 PAVONIA AVE #B8, Jersey City, New Jersey 07306",NA,NA,NA,NA
"461 WAYNE ST #BSMT, Jersey City, New Jersey 07306",NA,NA,NA,NA
"48 ALDER ST, Jersey City, New Jersey 07305",48 Alder St,"48 Alder St, Jersey City, NJ 07305, USA",40.706432,-74.10282099999999
"41 VROOM ST 3L, Jersey City, New Jersey 07306",41 Vroom St #3l,"41 Vroom St #3l, Jersey City, NJ 07306, USA",40.7264262,-74.0637227
"199 BELVIDEVE AVE #1, Jersey City, New Jersey 07306",NA,NA,NA,NA
"365 VIRGINA AVE 1FL, Jersey City, New Jersey 07304",365 Virginia Ave #1fl,"365 Virginia Ave #1fl, Jersey City, NJ 07304, USA",40.7187581,-74.0895606
"322 SUMMITH AVE #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"242 ACADEMY ST #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"22 DALES AVE #1, Jersey City, New Jersey 07306",NA,NA,NA,NA
"311 SUMMIT AVE #1, Jersey City, New Jersey 07306",NA,NA,NA,NA
"64 BALDWIN AVE, Jersey City, New Jersey 07306",64-70 Baldwin Ave,"64-70 Baldwin Ave, Jersey City, NJ 07306, USA",40.7241659,-74.06358399999999
"46 VROOM ST #1, Jersey City, New Jersey 07306",NA,NA,NA,NA
"350 WAGNE ST #2, Jersey City, New Jersey 07302",NA,NA,NA,NA
"486 CENTRAL AVE #3, Jersey City, New Jersey 07307",NA,NA,NA,NA
"290 SUMMIT AVE #6, Jersey City, New Jersey 07306",NA,NA,NA,NA
"13 ROCK ST #3, Jersey City, New Jersey 07306",NA,NA,NA,NA
"2732 JFK BLVD #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"640 NEWARK AVE, Jersey City, New Jersey 07306",640 Newark Ave,"640 Newark Ave, Jersey City, NJ 07306, USA",40.7338367,-74.05834089999999
"207 CLINTON AVE FL 1, Jersey City, New Jersey 07304",207 Clinton Ave FL 1,"207 Clinton Ave FL 1, Jersey City, NJ 07304, USA",40.719112,-74.079584
"808 NEWARK AVE 3RD FL, Jersey City, New Jersey 07306",808 Newark Ave 3RD FL,"808 Newark Ave 3RD FL, Jersey City, NJ 07306, USA",40.735771,-74.0652847
"43 GRANT AVE #1L, Jersey City, New Jersey 07305",NA,NA,NA,NA
"481 MLK Drive, Jersey City, New Jersey 07304",481 Martin Luther King Dr.,"481 Martin Luther King Dr., Jersey City, NJ 07304, USA",40.7144461,-74.07589709999999
"752 Grand St, Jersey City, New Jersey 07304",752 Grand St,"752 Grand St, Jersey City, NJ 07304, USA",40.7151966,-74.06990669999999
"479 Ocean Ave, Jersey City, New Jersey 07305",479 Ocean Ave,"479 Ocean Ave, Jersey City, NJ 07305, USA",40.70315009999999,-74.08140689999999
"106 Kearney Ave, Jersey City, New Jersey 07305",106 Kearney Ave,"106 Kearney Ave, Jersey City, NJ 07305, USA",40.7119977,-74.0802452
"424 Bergen Ave, Jersey City, New Jersey 07304",424 Bergen Ave,"424 Bergen Ave, Jersey City, NJ 07304, USA",40.71604,-74.0785014
"201 Union St, Jersey City, New Jersey 07304",201 Union St,"201 Union St, Jersey City, NJ 07304, USA",40.715277,-74.078622
"36 Oak St, Jersey City, New Jersey 07304",36 Oak St,"36 Oak St, Jersey City, NJ 07304, USA",40.7131942,-74.0755346
"488 MLK Drive, Jersey City, New Jersey 07304",488 Martin Luther King Dr.,"488 Martin Luther King Dr., Jersey City, NJ 07304, USA",40.7144554,-74.0754153
"73 Atlantic St, Jersey City, New Jersey 07304",73 Atlantic St,"73 Atlantic St, Jersey City, NJ 07304, USA",40.715083,-74.076616
"119 Union St, Jersey City, New Jersey 07304",119 Union St,"119 Union St, Jersey City, NJ 07304, USA",40.7134233,-74.0749402
"NA, Jersey City, New Jersey NA",NA Industries International Corp.,"134 Garfield Ave Unit B, Jersey City, NJ 07305, United States",40.6897198,-74.09559469999999
"20 Reed St. Apt. 3, Jersey City, New Jersey 07304",20 Reed St #3,"20 Reed St #3, Jersey City, NJ 07304, USA",40.7232953,-74.0699656
"223 Belvidere Ave., Jersey City, New Jersey 07306",223 Belvidere Ave,"223 Belvidere Ave, Jersey City, NJ 07306, USA",40.7292117,-74.0785014
"93 Fairview Ave. Basement A, Jersey City, New Jersey 07304",93 Fairview Ave Basement A,"93 Fairview Ave Basement A, Jersey City, NJ 07304, USA",40.7233233,-74.0726274
"174 Jewett Ave., Jersey City, New Jersey 07304",174 Jewett Ave,"174 Jewett Ave, Jersey City, NJ 07304, USA",40.7235305,-74.0740959
"458 Fairmount Ave, Jersey City, New Jersey 07306",458 Fairmount Ave,"458 Fairmount Ave, Jersey City, NJ 07306, USA",40.727607,-74.07575
"2555 John F. Kennedy Blvd. Apt. 11C, Jersey City, New Jersey 07304",2555 John F. Kennedy Blvd #11c,"2555 John F. Kennedy Blvd #11c, Jersey City, NJ 07304, USA",40.7247247,-74.0742106
"724 West Side Ave Apt. 1, Jersey City, New Jersey 07306",724 West Side Ave #1,"724 West Side Ave #1, Jersey City, NJ 07306, USA",40.7251536,-74.0775194
"125 Summit Ave. Apt. 405, Jersey City, New Jersey 07304",125 Summit Ave #405,"125 Summit Ave #405, Jersey City, NJ 07304, USA",40.71953449999999,-74.0673343
"106 Storms Ave. Apt. 3, Jersey City, New Jersey 07306",106 Storms Ave #3,"106 Storms Ave #3, Jersey City, NJ 07306, USA",40.7238682,-74.0680726
"10 Kensington Ave. Apt. 22, Jersey City, New Jersey 07304",10 Kensington Ave #22,"10 Kensington Ave #22, Jersey City, NJ 07304, USA",40.7220066,-74.07246669999999
"318 Fairmount Ave. Apt. A1, Jersey City, New Jersey 07306",318 Fairmount Ave a1,"318 Fairmount Ave a1, Jersey City, NJ 07306, USA",40.7255614,-74.07014920000002
"12 Jewett Ave. Apt. 2, Jersey City, New Jersey 07304",12 Jewett Ave #2,"12 Jewett Ave #2, Jersey City, NJ 07304, USA",40.720507,-74.06755
"22 Gifford Ave. Apt.15, Jersey City, New Jersey 07304",22 Gifford Ave #15,"22 Gifford Ave #15, Jersey City, NJ 07304, USA",40.720871699999996,-74.07414179999999
"17 Gifford Ave.  Apt. 3F, Jersey City, New Jersey 07304",17 Gifford Ave #3f,"17 Gifford Ave #3f, Jersey City, NJ 07304, USA",40.720474,-74.07445659999999
"160 Van Nostrand Ave. Apt. 3, Jersey City, New Jersey 07305",160 Van Nostrand Ave #3,"160 Van Nostrand Ave #3, Jersey City, NJ 07305, USA",40.702355,-74.087447
"76 Arlington Ave. Apt 1R, Jersey City, New Jersey 07305",76 Arlington Ave #1r,"76 Arlington Ave #1r, Jersey City, NJ 07305, USA",40.7047961,-74.0768493
"5 Mina Drive Apt 1, Jersey City, New Jersey 07305",5 Mina Dr #1,"5 Mina Dr #1, Jersey City, NJ 07305, USA",40.6992009,-74.1015827
"333 Fairmount Ave. Apt. 3K, Jersey City, New Jersey 07306",333 Fairmount Ave #3k,"333 Fairmount Ave #3k, Jersey City, NJ 07306, USA",40.7250185,-74.0713653
"412 Van Nostrand Ave. Apt. 1, Jersey City, New Jersey 07305",412 Van Nostrand Ave #1,"412 Van Nostrand Ave #1, Jersey City, NJ 07305, USA",40.7080809,-74.0958356
"246 Summit Ave, Jersey City, New Jersey 07304",246 Summit Ave,"246 Summit Ave, Jersey City, NJ 07304, USA",40.7234576,-74.0653267
"103 Highland Ave. Apt.1, Jersey City, New Jersey 07306",103 Highland Ave #1,"103 Highland Ave #1, Jersey City, NJ 07306, USA",40.72868140000001,-74.0716224
"749 West Side Ave. Apt. 4L, Jersey City, New Jersey 07306",749 West Side Ave #4l,"749 West Side Ave #4l, Jersey City, NJ 07306, USA",40.7260584,-74.07732419999999
"142 Duncan Ave. Apt. 4R, Jersey City, New Jersey 07306",142 Duncan Ave #4r,"142 Duncan Ave #4r, Jersey City, NJ 07306, USA",40.7266347,-74.0758398
"35 Kensington Ave. B3, Jersey City, New Jersey 07304",35 Kensington Ave b3,"35 Kensington Ave b3, Jersey City, NJ 07304, USA",40.722072,-74.073694
"15 Dales Ave., Jersey City, New Jersey 07306",15 Dales Ave,"15 Dales Ave, Jersey City, NJ 07306, USA",40.7348672,-74.0768753
"31 Gifford Ave. Apt. 51, Jersey City, New Jersey 07304",31 Gifford Ave #51,"31 Gifford Ave #51, Jersey City, NJ 07304, USA",40.720637,-74.0748629
"115 Fairview  Ave Apt. 2, Jersey City, New Jersey 07304",115 Fairview Ave #2,"115 Fairview Ave #2, Jersey City, NJ 07304, USA",40.7238486,-74.07347639999999
"317 Fairmount Ave. Apt. 7, Jersey City, New Jersey 07306",317 Fairmount Ave #7,"317 Fairmount Ave #7, Jersey City, NJ 07306, USA",40.7248923,-74.0706081
"75 Fairview Ave #40, Jersey City, New Jersey 07304",NA,NA,NA,NA
"612 Montgomery Street Apt.1, Jersey City, New Jersey 07302",612 Montgomery St #1,"612 Montgomery St #1, Jersey City, NJ 07302, USA",40.723588,-74.062721
"101 Clifton Place Apt. 26, Jersey City, New Jersey 07304",101 Clifton Pl #26,"101 Clifton Pl #26, Jersey City, NJ 07304, USA",40.7212373,-74.0649633
"145 Belmont Apt. 43, Jersey City, New Jersey 07304",145 Belmont Ave #43,"145 Belmont Ave #43, Jersey City, NJ 07304, USA",40.7210291,-74.0737517
"247 Jewett Ave. Apt.2, Jersey City, New Jersey 07304",247 Jewett Ave #2,"247 Jewett Ave #2, Jersey City, NJ 07304, USA",40.724399,-74.07707599999999
"565 Bergen Ave. Apt. 46, Jersey City, New Jersey 07304",565 Bergen Ave #46,"565 Bergen Ave #46, Jersey City, NJ 07304, USA",40.7200507,-74.0739353
"127 Summit Ave., Jersey City, New Jersey 07304",127 Summit Ave,"127 Summit Ave, Jersey City, NJ 07304, USA",40.7196939,-74.06728389999999
"31 Gifford Ave. Apt. 24, Jersey City, New Jersey 07304",31 Gifford Ave #24,"31 Gifford Ave #24, Jersey City, NJ 07304, USA",40.720637,-74.0748629
"219 Summit Ave. Apt.2, Jersey City, New Jersey 07304",219 Summit Ave #2,"219 Summit Ave #2, Jersey City, NJ 07304, USA",40.722791,-74.06600999999999
"2 Kensigton Apt 5, Jersey City, New Jersey 07304",2 Kensington Ave #5,"2 Kensington Ave #5, Jersey City, NJ 07304, USA",40.721913,-74.07214499999999
"28 Duncan Ave. Apt 504, Jersey City, New Jersey 07304",28 Duncan Ave #504,"28 Duncan Ave #504, Jersey City, NJ 07304, USA",40.7246064,-74.07118179999999
"113 Belmont Ave., Jersey City, New Jersey 07304",113 Belmont Ave,"113 Belmont Ave, Jersey City, NJ 07304, USA",40.7203536,-74.0722808
"389 Fairmount Ave. 1FL., Jersey City, New Jersey 07306",389 Fairmount Ave #1fl,"389 Fairmount Ave #1fl, Jersey City, NJ 07306, USA",40.7261933,-74.0737335
"657 Bergen Ave. Apt. 2F, Jersey City, New Jersey 07304",657 Bergen Ave #2f,"657 Bergen Ave #2f, Jersey City, NJ 07304, USA",40.7229751,-74.0715074
"13 Reed Street, Jersey City, New Jersey 07304",13 Reed St,"13 Reed St, Jersey City, NJ 07304, USA",40.7228881,-74.0698853
"168 Claremont Ave. Apt. 2, Jersey City, New Jersey 07304",168 Claremont Ave #2,"168 Claremont Ave #2, Jersey City, NJ 07305, USA",40.710285,-74.08052599999999
"18 Brinkerhoff St. Apt. 1, Jersey City, New Jersey 07304",18 Brinkerhoff St #1,"18 Brinkerhoff St #1, Jersey City, NJ 07304, USA",40.7181509,-74.0712162
"25 Gifford Ave. Apt. C1, Jersey City, New Jersey 07304",25 Gifford Ave c1,"25 Gifford Ave c1, Jersey City, NJ 07304, USA",40.7205403,-74.07466149999999
"38A Logan Ave, Jersey City, New Jersey 07306",38 Logan Ave,"38 Logan Ave, Jersey City, NJ 07306, USA",40.73371,-74.073755
"92 Romaine Ave, Jersey City, New Jersey 07306",92 Romaine Ave,"92 Romaine Ave, Jersey City, NJ 07306, USA",40.7328999,-74.06885280000002
"382 Sip Ave, Apt 2, Jersey City, New Jersey 07306",382 Sip Ave #2,"382 Sip Ave #2, Jersey City, NJ 07306, USA",40.734033,-74.0782059
"26 BROADWAY AVE#9, Jersey City, New Jersey 07306",NA,NA,NA,NA
"863 PAVONIA AVE, Jersey City, New Jersey 07306",863 Pavonia Ave,"863 Pavonia Ave, Jersey City, NJ 07306, USA",40.733633,-74.06836
"112 Stuyvesant Ave, Apt 1, Jersey City, New Jersey 07306",112 Stuyvesant Ave #1,"112 Stuyvesant Ave #1, Jersey City, NJ 07306, USA",40.7308809,-74.0730863
